id_department,department_name,terrain_area,old_antenna,new_antenna_type
14,Cundinamarca,1564800,3,a
18,La Guajira,54000,10,c
20,Meta,579200,16,e
14,Cundinamarca,385400,1,e
13,Cordoba,291000,8,e
16,Guaviare,194400,28,c
9,Casanare,294000,16,b
22,Norte de Santander,1294400,8,d
24,Quindio,1868400,19,b
21,Narino,1189000,26,d
3,Arauca,1562400,15,d
4,Atlantico,1835200,2,a
5,Bolivar,1233400,23,a
13,Cordoba,1964400,21,d
23,Putumayo,744400,21,d
29,Tolima,176000,1,a
17,Huila,1653200,1,d
9,Casanare,1866000,12,e
16,Guaviare,109800,24,b
18,La Guajira,1986400,0,a
25,Risaralda,741200,1,e
4,Atlantico,923800,21,d
14,Cundinamarca,944800,11,b
17,Huila,1402000,19,a
26,San Andres y Providencia,1930400,8,d
15,Guainia,1205000,9,e
7,Caldas,692800,15,b
28,Sucre,1007800,11,b
3,Arauca,1684200,28,a
11,Cesar,1974800,0,a
8,Caqueta,1803800,12,e
3,Arauca,738000,3,b
4,Atlantico,818200,17,d
26,San Andres y Providencia,1605600,2,e
25,Risaralda,1517400,2,b
19,Magdalena,1254600,2,a
20,Meta,592000,17,e
28,Sucre,1457400,9,a
17,Huila,697000,3,a
26,San Andres y Providencia,368200,24,c
2,Antioquia,301400,3,d
7,Caldas,1124400,1,b
10,Cauca,1863600,20,a
32,Vichada,1701800,8,a
4,Atlantico,418400,11,d
23,Putumayo,1264800,7,a
27,Santander,146800,7,d
13,Cordoba,1222200,27,b
13,Cordoba,484600,18,b
31,Vaupes,910000,23,a
8,Caqueta,80000,13,a
23,Putumayo,1782600,2,e
27,Santander,1281600,21,e
13,Cordoba,1876600,17,d
23,Putumayo,1272800,21,e
31,Vaupes,9000,26,d
1,Amazonas,537600,14,a
12,Choco,1423200,21,a
19,Magdalena,1017400,15,c
6,Boyaca,1235200,15,a
30,Valle del Cauca,888000,21,c
11,Cesar,684400,15,a
26,San Andres y Providencia,1792400,6,d
27,Santander,1395200,5,c
6,Boyaca,952600,20,a
3,Arauca,750600,10,c
26,San Andres y Providencia,246400,7,c
6,Boyaca,1260800,6,d
18,La Guajira,1821000,10,c
12,Choco,171000,29,c
21,Narino,1937800,28,d
5,Bolivar,54800,13,c
9,Casanare,436200,26,a
24,Quindio,1569400,7,a
23,Putumayo,1525000,18,e
18,La Guajira,330200,26,c
3,Arauca,878600,13,c
18,La Guajira,537000,21,c
30,Valle del Cauca,1143600,4,a
31,Vaupes,1905800,16,d
29,Tolima,1352600,23,b
22,Norte de Santander,1841000,16,c
32,Vichada,1269800,15,e
24,Quindio,1919000,8,c
25,Risaralda,463800,26,e
2,Antioquia,252600,8,a
21,Narino,402000,9,e
10,Cauca,918000,21,d
32,Vichada,259200,18,c
7,Caldas,1539200,2,b
1,Amazonas,508000,21,d
21,Narino,1971800,23,a
1,Amazonas,1237600,6,e
5,Bolivar,787200,3,b
8,Caqueta,692600,3,d
28,Sucre,504000,15,c
13,Cordoba,1928200,29,d
19,Magdalena,404200,30,d
9,Casanare,1209200,28,e
13,Cordoba,1445800,19,e
9,Casanare,903000,4,c
23,Putumayo,46200,27,a
23,Putumayo,1992200,11,c
15,Guainia,1668800,10,d
8,Caqueta,316000,9,b
22,Norte de Santander,584600,1,a
31,Vaupes,1998000,3,a
31,Vaupes,785800,5,d
3,Arauca,325200,20,a
4,Atlantico,448200,0,c
18,La Guajira,236600,22,e
9,Casanare,1089800,9,e
14,Cundinamarca,1937600,18,d
4,Atlantico,1345400,24,e
12,Choco,406000,13,a
29,Tolima,288600,10,d
9,Casanare,1745600,2,c
26,San Andres y Providencia,1780800,13,d
6,Boyaca,1307600,10,c
10,Cauca,634400,30,d
27,Santander,433400,18,b
16,Guaviare,1220800,0,c
32,Vichada,633400,2,a
19,Magdalena,256000,15,a
16,Guaviare,783400,9,a
2,Antioquia,210000,7,d
32,Vichada,454400,28,a
2,Antioquia,1437200,29,b
18,La Guajira,286200,20,e
1,Amazonas,507800,6,e
25,Risaralda,789200,11,b
5,Bolivar,1962200,7,a
17,Huila,215800,3,d
22,Norte de Santander,971800,9,c
28,Sucre,1214200,28,e
32,Vichada,1266200,0,c
23,Putumayo,1434800,22,e
15,Guainia,1197800,3,e
32,Vichada,561800,18,d
29,Tolima,690800,25,c
32,Vichada,1923200,17,c
3,Arauca,335600,8,b
8,Caqueta,1607400,24,a
11,Cesar,695200,22,d
18,La Guajira,1285800,30,d
8,Caqueta,404200,0,e
27,Santander,1711800,22,a
21,Narino,1075400,5,a
9,Casanare,553000,22,a
13,Cordoba,123000,0,e
9,Casanare,1261400,11,e
29,Tolima,1211400,28,c
20,Meta,96000,17,b
2,Antioquia,878600,9,b
19,Magdalena,720000,30,b
11,Cesar,1520800,15,a
26,San Andres y Providencia,1980600,15,a
5,Bolivar,1360200,17,d
15,Guainia,1721200,16,d
20,Meta,1228200,21,a
15,Guainia,764800,28,d
18,La Guajira,867000,9,d
8,Caqueta,1022000,0,a
13,Cordoba,1438400,11,d
11,Cesar,324200,29,d
12,Choco,1007000,9,a
12,Choco,418200,10,d
4,Atlantico,1298800,11,a
2,Antioquia,1045000,16,c
6,Boyaca,1797600,1,a
19,Magdalena,1229400,3,c
16,Guaviare,1683800,13,c
22,Norte de Santander,1424000,0,d
2,Antioquia,1223800,12,a
17,Huila,906800,20,e
3,Arauca,311400,28,d
29,Tolima,99000,0,e
22,Norte de Santander,439000,13,a
31,Vaupes,938000,12,d
21,Narino,1144000,16,b
5,Bolivar,1881400,10,c
22,Norte de Santander,805600,27,a
4,Atlantico,1615400,14,c
30,Valle del Cauca,1846600,26,e
24,Quindio,294200,1,a
29,Tolima,1000800,9,e
9,Casanare,1348600,20,e
32,Vichada,1265600,18,c
14,Cundinamarca,451600,8,b
19,Magdalena,496000,25,e
21,Narino,543600,14,e
4,Atlantico,30200,7,c
29,Tolima,470200,19,d
20,Meta,1814000,17,c
11,Cesar,848600,12,c
12,Choco,1620800,11,c
16,Guaviare,1235200,18,c
26,San Andres y Providencia,1891600,7,e
6,Boyaca,245200,25,b
20,Meta,80000,20,e
25,Risaralda,1481800,0,b
15,Guainia,1258800,23,b
3,Arauca,1352400,19,a
22,Norte de Santander,777800,9,b
5,Bolivar,738200,11,a
2,Antioquia,1249600,3,b
16,Guaviare,130800,18,a
26,San Andres y Providencia,1860400,15,d
26,San Andres y Providencia,29200,25,e
23,Putumayo,1279600,16,d
31,Vaupes,137400,17,d
17,Huila,873800,0,c
8,Caqueta,871200,26,b
26,San Andres y Providencia,1491000,21,e
27,Santander,952400,29,e
22,Norte de Santander,1109800,5,e
8,Caqueta,1313200,9,b
24,Quindio,453800,19,c
32,Vichada,17200,29,a
19,Magdalena,1619200,28,c
18,La Guajira,1645600,9,d
22,Norte de Santander,791200,2,a
18,La Guajira,682200,17,d
20,Meta,1810000,19,d
17,Huila,1792200,1,c
27,Santander,1824600,18,c
9,Casanare,152600,17,a
7,Caldas,196000,24,c
14,Cundinamarca,955800,20,a
13,Cordoba,512400,20,b
21,Narino,391400,22,d
25,Risaralda,1731000,7,e
29,Tolima,917200,16,a
28,Sucre,1357600,3,c
7,Caldas,174600,24,e
23,Putumayo,534600,24,a
19,Magdalena,811800,7,b
10,Cauca,1520600,3,e
21,Narino,842400,11,a
26,San Andres y Providencia,605000,25,d
28,Sucre,147400,3,b
1,Amazonas,579200,28,c
27,Santander,622000,5,b
15,Guainia,481400,15,d
24,Quindio,1284800,11,d
29,Tolima,1086600,6,c
30,Valle del Cauca,54600,20,e
15,Guainia,1501200,23,a
11,Cesar,1931000,20,b
4,Atlantico,278400,1,b
24,Quindio,2200,3,d
21,Narino,1783000,9,c
10,Cauca,1759800,3,a
11,Cesar,144200,7,a
13,Cordoba,160000,18,e
14,Cundinamarca,1368600,6,d
9,Casanare,1341000,5,d
13,Cordoba,277000,8,d
26,San Andres y Providencia,953200,7,c
26,San Andres y Providencia,460200,26,d
10,Cauca,1094000,14,e
27,Santander,438400,7,a
27,Santander,681200,28,a
5,Bolivar,927600,7,d
28,Sucre,233800,9,b
29,Tolima,884000,25,d
4,Atlantico,444600,8,b
12,Choco,1636200,24,a
7,Caldas,262000,7,e
14,Cundinamarca,1445000,6,e
5,Bolivar,856000,0,d
12,Choco,947800,30,e
17,Huila,654800,30,d
21,Narino,178000,0,e
2,Antioquia,1354000,7,e
17,Huila,875400,24,e
8,Caqueta,1217000,10,e
8,Caqueta,349200,1,e
19,Magdalena,218000,27,e
16,Guaviare,1824800,24,a
28,Sucre,644800,20,c
4,Atlantico,84400,2,c
32,Vichada,722800,19,d
2,Antioquia,1066200,12,a
26,San Andres y Providencia,760400,10,c
11,Cesar,34600,16,e
1,Amazonas,748200,22,d
26,San Andres y Providencia,1759800,19,c
27,Santander,1803600,0,d
20,Meta,855000,3,b
3,Arauca,1531200,29,a
4,Atlantico,974400,18,a
2,Antioquia,236200,4,c
14,Cundinamarca,7800,14,c
21,Narino,695200,1,b
29,Tolima,754800,19,d
12,Choco,211000,18,e
4,Atlantico,1272800,9,e
20,Meta,486200,13,c
24,Quindio,1164200,26,c
21,Narino,1678200,11,a
30,Valle del Cauca,494000,8,c
3,Arauca,9600,26,e
28,Sucre,1684800,28,b
6,Boyaca,1378400,15,d
9,Casanare,1400200,25,b
25,Risaralda,1088600,7,e
29,Tolima,920000,9,e
12,Choco,1857400,27,e
5,Bolivar,1061000,20,e
18,La Guajira,1738200,14,e
30,Valle del Cauca,564600,14,b
27,Santander,1826800,30,b
29,Tolima,488000,25,a
3,Arauca,1022200,22,d
15,Guainia,1163400,17,d
20,Meta,1326000,20,b
30,Valle del Cauca,524000,1,b
13,Cordoba,625600,22,e
16,Guaviare,1968400,13,a
30,Valle del Cauca,805600,17,e
4,Atlantico,100200,20,c
13,Cordoba,948400,25,a
10,Cauca,1830600,17,b
11,Cesar,635200,8,c
7,Caldas,70200,12,b
6,Boyaca,1291600,25,a
29,Tolima,1020000,4,a
3,Arauca,1426200,16,a
1,Amazonas,109600,19,a
6,Boyaca,292800,0,d
28,Sucre,597800,6,d
31,Vaupes,1612400,24,c
25,Risaralda,1690200,19,d
10,Cauca,1764000,6,c
14,Cundinamarca,337800,13,a
9,Casanare,418000,8,d
23,Putumayo,1620000,26,a
3,Arauca,1118400,24,b
17,Huila,1326600,28,a
22,Norte de Santander,1401400,7,a
17,Huila,1992000,25,b
12,Choco,521800,29,e
7,Caldas,1005800,30,b
21,Narino,63000,7,e
29,Tolima,559400,12,a
19,Magdalena,79800,30,d
18,La Guajira,742400,19,b
6,Boyaca,110000,0,d
8,Caqueta,334000,20,a
6,Boyaca,959400,0,d
12,Choco,1984800,17,c
21,Narino,1978400,27,c
9,Casanare,278600,14,d
28,Sucre,1675600,28,c
2,Antioquia,286800,8,a
1,Amazonas,1897400,29,c
27,Santander,982400,21,d
20,Meta,1203400,10,e
13,Cordoba,637000,26,b
13,Cordoba,1608400,1,c
12,Choco,1199400,15,d
15,Guainia,344000,23,a
11,Cesar,1769200,17,a
21,Narino,983600,22,c
23,Putumayo,983400,5,b
4,Atlantico,925400,15,c
15,Guainia,1613200,19,d
1,Amazonas,111000,26,d
17,Huila,1537600,17,d
7,Caldas,1860800,16,b
25,Risaralda,1205800,10,a
27,Santander,900400,15,a
26,San Andres y Providencia,1792200,29,d
4,Atlantico,1460800,10,e
21,Narino,322000,16,b
1,Amazonas,1092800,20,b
2,Antioquia,863200,4,d
22,Norte de Santander,603400,13,d
11,Cesar,390000,13,c
22,Norte de Santander,233800,27,c
9,Casanare,1695200,2,b
18,La Guajira,1133600,19,e
4,Atlantico,409600,18,c
22,Norte de Santander,1027200,13,d
14,Cundinamarca,1076200,14,c
29,Tolima,552000,27,d
29,Tolima,285200,6,a
15,Guainia,1208800,14,e
31,Vaupes,1396800,0,e
27,Santander,858400,11,a
8,Caqueta,621200,2,c
14,Cundinamarca,1915800,28,b
31,Vaupes,1566200,5,b
16,Guaviare,1423800,22,b
5,Bolivar,1063800,12,e
4,Atlantico,1515800,15,b
5,Bolivar,91800,7,e
21,Narino,875800,3,e
2,Antioquia,1455600,5,a
22,Norte de Santander,1454200,27,e
8,Caqueta,1846600,7,a
14,Cundinamarca,1605800,15,a
9,Casanare,973800,12,c
22,Norte de Santander,396800,22,a
3,Arauca,246000,24,c
22,Norte de Santander,599800,14,d
15,Guainia,771200,21,d
13,Cordoba,1360400,18,e
20,Meta,320600,9,e
29,Tolima,1179200,29,e
14,Cundinamarca,1559000,13,e
18,La Guajira,1376400,24,a
2,Antioquia,1597200,8,d
29,Tolima,1825200,29,a
17,Huila,1983800,16,a
15,Guainia,1322800,15,d
9,Casanare,1510400,1,a
7,Caldas,1985200,18,b
21,Narino,832400,25,e
4,Atlantico,1810800,28,b
14,Cundinamarca,149800,13,e
7,Caldas,950800,4,d
4,Atlantico,1751800,21,b
27,Santander,1014600,24,a
9,Casanare,1237400,10,e
21,Narino,624600,17,d
19,Magdalena,894200,13,e
17,Huila,460600,25,d
30,Valle del Cauca,770200,1,d
6,Boyaca,45200,20,a
22,Norte de Santander,1507800,14,e
22,Norte de Santander,226600,2,a
8,Caqueta,1123000,15,e
24,Quindio,922000,21,c
32,Vichada,1840600,13,a
29,Tolima,1689000,16,b
31,Vaupes,2000,17,c
17,Huila,1733400,15,d
14,Cundinamarca,1614600,8,d
27,Santander,1293400,27,d
11,Cesar,1549800,3,b
19,Magdalena,117000,7,c
17,Huila,1540200,13,d
23,Putumayo,847200,11,c
32,Vichada,1523400,3,b
3,Arauca,595400,29,e
29,Tolima,1387800,19,c
32,Vichada,1897000,15,c
31,Vaupes,1579400,4,e
7,Caldas,558200,11,a
25,Risaralda,1200200,18,e
7,Caldas,136000,19,c
5,Bolivar,1942000,12,e
3,Arauca,173600,21,c
19,Magdalena,1815800,8,b
30,Valle del Cauca,844000,12,a
21,Narino,1955000,27,b
13,Cordoba,1446200,1,a
23,Putumayo,890200,12,e
16,Guaviare,125800,29,e
29,Tolima,101000,14,c
3,Arauca,490200,7,c
5,Bolivar,1832000,14,b
13,Cordoba,918000,30,d
11,Cesar,888600,26,e
6,Boyaca,832000,13,a
28,Sucre,1550000,21,c
13,Cordoba,1344600,8,a
9,Casanare,854400,8,a
29,Tolima,128800,24,a
8,Caqueta,1434600,23,e
19,Magdalena,501800,28,a
18,La Guajira,121800,29,d
6,Boyaca,567600,16,d
25,Risaralda,1098400,3,d
28,Sucre,1785800,24,d
6,Boyaca,1144400,5,a
7,Caldas,1888200,12,a
17,Huila,599000,22,a
17,Huila,1358600,29,d
25,Risaralda,454600,26,d
16,Guaviare,47400,5,d
17,Huila,762200,13,c
19,Magdalena,1667000,30,a
22,Norte de Santander,112800,5,e
13,Cordoba,1244000,9,d
25,Risaralda,1470600,20,d
26,San Andres y Providencia,1037600,11,a
27,Santander,1583600,26,d
12,Choco,1052200,5,b
24,Quindio,1900600,15,d
16,Guaviare,1638600,20,b
25,Risaralda,565800,4,e
30,Valle del Cauca,199200,6,d
23,Putumayo,646200,29,a
20,Meta,890200,25,c
10,Cauca,740600,14,d
5,Bolivar,1753400,6,a
29,Tolima,359600,9,c
15,Guainia,619400,12,c
4,Atlantico,1459000,3,a
22,Norte de Santander,1118600,2,d
1,Amazonas,294000,26,b
11,Cesar,93200,19,c
15,Guainia,976600,1,c
23,Putumayo,207000,6,a
10,Cauca,1911400,4,b
9,Casanare,798000,2,a
8,Caqueta,1934400,6,d
5,Bolivar,1559400,27,a
9,Casanare,1774000,14,d
22,Norte de Santander,1203400,13,e
6,Boyaca,1753200,14,e
2,Antioquia,424200,22,c
9,Casanare,545800,7,a
1,Amazonas,1773600,21,a
1,Amazonas,318200,17,b
22,Norte de Santander,1978600,7,a
8,Caqueta,1936600,24,b
26,San Andres y Providencia,175600,12,c
26,San Andres y Providencia,1135800,13,e
10,Cauca,809600,29,a
14,Cundinamarca,1986600,5,e
14,Cundinamarca,388000,11,e
7,Caldas,264400,4,d
4,Atlantico,777600,11,c
10,Cauca,452800,3,e
25,Risaralda,1573200,3,e
18,La Guajira,1709400,19,d
9,Casanare,1942600,15,e
10,Cauca,864200,5,d
26,San Andres y Providencia,1403400,15,d
22,Norte de Santander,570200,0,a
15,Guainia,295400,21,b
11,Cesar,28000,25,b
9,Casanare,1091400,13,e
29,Tolima,1759400,20,d
5,Bolivar,236400,26,d
2,Antioquia,74000,23,b
11,Cesar,884000,16,a
28,Sucre,130000,14,d
9,Casanare,1453800,20,a
3,Arauca,679800,13,d
30,Valle del Cauca,99800,2,c
7,Caldas,913600,9,b
3,Arauca,551000,12,d
6,Boyaca,877400,19,e
15,Guainia,1969400,22,c
32,Vichada,146400,17,e
4,Atlantico,1768600,22,c
9,Casanare,377000,16,d
6,Boyaca,732200,14,c
27,Santander,108600,21,c
29,Tolima,1035600,6,d
20,Meta,1837800,30,a
1,Amazonas,1252200,2,c
17,Huila,1519000,14,b
26,San Andres y Providencia,920000,5,b
15,Guainia,390200,8,d
2,Antioquia,995600,29,a
26,San Andres y Providencia,725200,10,b
16,Guaviare,1736000,24,c
15,Guainia,1893400,0,e
26,San Andres y Providencia,1326000,17,e
18,La Guajira,565600,30,b
5,Bolivar,1555400,0,d
9,Casanare,1494600,28,a
32,Vichada,1944800,13,d
24,Quindio,1389800,20,d
21,Narino,713200,30,a
24,Quindio,1812600,22,d
29,Tolima,213600,7,a
25,Risaralda,555800,25,c
9,Casanare,4200,28,a
27,Santander,725600,3,e
30,Valle del Cauca,1128800,1,d
16,Guaviare,538200,8,c
28,Sucre,1114600,6,e
10,Cauca,1817600,13,c
25,Risaralda,1139200,22,b
8,Caqueta,1431000,10,b
24,Quindio,185400,6,e
7,Caldas,1316800,9,e
26,San Andres y Providencia,1985200,15,e
12,Choco,1769000,23,b
16,Guaviare,1235400,16,e
24,Quindio,148600,3,a
22,Norte de Santander,1203200,9,b
30,Valle del Cauca,678400,9,c
10,Cauca,191800,11,c
25,Risaralda,924600,29,e
20,Meta,219000,17,d
14,Cundinamarca,1991800,13,c
14,Cundinamarca,683600,10,c
29,Tolima,1125400,0,c
23,Putumayo,707000,7,b
10,Cauca,302400,28,b
32,Vichada,1365800,15,e
11,Cesar,1549000,29,a
2,Antioquia,75400,8,d
20,Meta,665000,10,c
23,Putumayo,573400,1,a
18,La Guajira,1359400,0,a
14,Cundinamarca,109800,27,e
16,Guaviare,1990000,8,e
4,Atlantico,1235400,8,e
2,Antioquia,293800,18,c
14,Cundinamarca,1083600,19,a
14,Cundinamarca,1226800,5,b
9,Casanare,617800,0,e
29,Tolima,329800,4,d
7,Caldas,1967800,17,e
26,San Andres y Providencia,968200,9,e
21,Narino,362200,13,d
29,Tolima,1685000,3,a
29,Tolima,1810800,19,a
12,Choco,1383000,28,c
8,Caqueta,804800,12,e
28,Sucre,156600,30,b
10,Cauca,1490000,10,a
12,Choco,746800,24,c
7,Caldas,1265600,8,d
27,Santander,1419600,22,b
23,Putumayo,135800,24,b
21,Narino,211000,27,d
24,Quindio,1129200,7,c
17,Huila,749000,5,a
23,Putumayo,1151600,1,c
27,Santander,98000,18,a
19,Magdalena,31800,29,a
21,Narino,1017200,20,d
31,Vaupes,1199800,28,e
27,Santander,536600,28,c
30,Valle del Cauca,18600,24,d
16,Guaviare,1117600,28,a
32,Vichada,1614400,11,b
23,Putumayo,1365000,3,b
4,Atlantico,937000,29,c
20,Meta,1909800,19,c
10,Cauca,1893200,8,c
3,Arauca,1828400,13,e
15,Guainia,386600,9,d
13,Cordoba,1910200,21,d
20,Meta,726000,11,a
3,Arauca,925000,22,b
26,San Andres y Providencia,1778600,12,d
18,La Guajira,1864600,28,c
19,Magdalena,765600,0,e
18,La Guajira,474600,14,d
18,La Guajira,166200,0,d
14,Cundinamarca,1529600,3,d
19,Magdalena,1233600,19,a
23,Putumayo,1941400,10,c
1,Amazonas,692400,30,b
11,Cesar,525600,0,d
20,Meta,1168000,13,a
13,Cordoba,872200,23,b
22,Norte de Santander,124200,22,c
10,Cauca,272000,20,e
2,Antioquia,293600,12,b
15,Guainia,889800,3,d
13,Cordoba,1369800,4,c
30,Valle del Cauca,61200,29,b
8,Caqueta,1200400,19,c
24,Quindio,119600,22,a
8,Caqueta,492000,2,e
13,Cordoba,731400,15,e
23,Putumayo,334800,3,d
31,Vaupes,37200,2,d
4,Atlantico,999200,12,c
21,Narino,1745400,4,e
16,Guaviare,765200,11,e
21,Narino,1865400,4,b
32,Vichada,1531600,23,a
30,Valle del Cauca,1320200,7,e
6,Boyaca,1135800,10,b
26,San Andres y Providencia,187800,18,a
11,Cesar,662400,26,e
19,Magdalena,107200,6,b
28,Sucre,398200,1,b
26,San Andres y Providencia,877000,7,a
25,Risaralda,1071800,1,c
17,Huila,725400,17,a
17,Huila,127000,11,e
8,Caqueta,1548000,12,c
26,San Andres y Providencia,157800,3,d
27,Santander,1424000,23,e
23,Putumayo,606200,6,c
31,Vaupes,99000,15,d
26,San Andres y Providencia,173000,25,b
26,San Andres y Providencia,1364800,2,e
12,Choco,1885000,19,c
19,Magdalena,1856200,27,d
3,Arauca,1641600,19,b
16,Guaviare,1701400,7,b
15,Guainia,612200,25,b
22,Norte de Santander,1932400,30,e
3,Arauca,1289400,23,c
5,Bolivar,168000,6,c
18,La Guajira,1187200,0,b
28,Sucre,258800,9,a
17,Huila,1223000,2,d
28,Sucre,667800,0,d
3,Arauca,1731600,21,d
32,Vichada,1347800,20,c
5,Bolivar,1143600,17,d
21,Narino,1704600,14,a
4,Atlantico,1397200,5,e
27,Santander,1495800,1,b
8,Caqueta,105600,14,c
17,Huila,88400,9,b
8,Caqueta,664800,26,d
3,Arauca,1414400,26,a
16,Guaviare,1197600,3,a
27,Santander,980800,4,b
7,Caldas,405600,11,d
23,Putumayo,1359400,9,d
26,San Andres y Providencia,1127000,13,c
21,Narino,1240200,6,a
31,Vaupes,1952400,28,c
6,Boyaca,85200,27,d
8,Caqueta,1756000,0,a
6,Boyaca,561600,15,d
2,Antioquia,137000,2,d
21,Narino,376800,12,c
17,Huila,453800,22,a
4,Atlantico,1928200,14,c
16,Guaviare,471000,25,b
29,Tolima,1425400,19,a
15,Guainia,1422000,27,d
32,Vichada,1377200,11,e
8,Caqueta,313000,11,b
21,Narino,1228000,27,d
4,Atlantico,955600,18,a
21,Narino,906200,15,e
14,Cundinamarca,676000,29,c
3,Arauca,74000,24,e
10,Cauca,1714400,8,a
1,Amazonas,424600,1,d
3,Arauca,1486000,5,a
8,Caqueta,1526800,13,c
1,Amazonas,1573000,26,a
32,Vichada,413200,19,e
5,Bolivar,262800,22,b
13,Cordoba,693200,1,a
6,Boyaca,1546400,21,d
6,Boyaca,630200,25,a
31,Vaupes,779000,10,b
18,La Guajira,1598200,19,a
26,San Andres y Providencia,1965400,25,e
3,Arauca,906400,18,a
29,Tolima,1493400,23,e
20,Meta,217000,14,c
26,San Andres y Providencia,608800,2,a
24,Quindio,727200,19,d
6,Boyaca,1581800,23,c
16,Guaviare,539000,0,b
1,Amazonas,675800,19,c
23,Putumayo,301800,2,d
22,Norte de Santander,249200,8,c
30,Valle del Cauca,47400,7,c
3,Arauca,1445200,0,e
25,Risaralda,1864000,14,a
14,Cundinamarca,1962200,22,c
8,Caqueta,1781400,21,e
11,Cesar,1140600,29,d
23,Putumayo,1491400,6,d
3,Arauca,1368800,20,e
6,Boyaca,508200,12,e
23,Putumayo,1502600,18,a
10,Cauca,298200,10,a
8,Caqueta,1370000,30,a
3,Arauca,472800,19,e
27,Santander,978800,10,b
7,Caldas,1294800,7,b
5,Bolivar,73600,6,c
24,Quindio,1187000,11,b
15,Guainia,1776800,1,b
28,Sucre,1429200,8,d
16,Guaviare,477600,2,b
4,Atlantico,1066000,24,c
8,Caqueta,1960800,9,a
11,Cesar,271200,4,d
1,Amazonas,14800,28,c
29,Tolima,183200,19,b
18,La Guajira,322000,7,c
3,Arauca,1502200,10,a
21,Narino,1325800,26,e
14,Cundinamarca,1308600,26,a
31,Vaupes,405800,9,d
28,Sucre,629600,9,c
8,Caqueta,1030200,17,b
22,Norte de Santander,1282200,4,a
29,Tolima,274200,18,b
28,Sucre,897600,9,c
2,Antioquia,1400600,19,e
6,Boyaca,1847000,17,e
10,Cauca,596800,12,a
15,Guainia,955800,7,b
32,Vichada,1146600,9,c
20,Meta,1195400,1,e
16,Guaviare,36000,26,d
17,Huila,1996600,29,d
30,Valle del Cauca,611600,3,e
25,Risaralda,520400,28,d
17,Huila,84200,29,d
30,Valle del Cauca,1979800,8,d
8,Caqueta,1770000,3,c
32,Vichada,1047400,3,b
7,Caldas,1733800,20,b
4,Atlantico,1481400,4,b
31,Vaupes,1645600,1,d
24,Quindio,147000,8,c
16,Guaviare,98000,22,a
27,Santander,251400,18,b
4,Atlantico,1520400,7,e
14,Cundinamarca,1916600,16,b
29,Tolima,60400,3,e
29,Tolima,1225600,9,a
29,Tolima,870800,6,b
27,Santander,1082600,0,d
1,Amazonas,734600,3,b
25,Risaralda,1674400,15,a
6,Boyaca,1043400,0,a
14,Cundinamarca,201000,1,c
25,Risaralda,949000,22,e
4,Atlantico,1992800,15,b
21,Narino,19000,1,c
26,San Andres y Providencia,1098800,30,e
20,Meta,239000,1,d
3,Arauca,916400,8,d
27,Santander,882400,3,d
31,Vaupes,673800,9,b
26,San Andres y Providencia,1745800,21,a
7,Caldas,1003000,28,c
5,Bolivar,1027000,8,e
11,Cesar,310000,28,a
23,Putumayo,1898400,8,c
11,Cesar,263400,6,b
19,Magdalena,1428200,25,d
32,Vichada,734000,8,c
17,Huila,202600,24,c
2,Antioquia,173200,30,b
15,Guainia,1046000,0,b
13,Cordoba,1471800,17,a
3,Arauca,1090800,27,c
16,Guaviare,1182000,1,d
10,Cauca,1623400,28,b
8,Caqueta,1005000,23,e
4,Atlantico,420600,10,a
29,Tolima,93400,20,c
18,La Guajira,1866000,28,b
4,Atlantico,118800,22,e
20,Meta,811800,28,c
5,Bolivar,951600,9,e
5,Bolivar,1710000,19,b
4,Atlantico,224800,26,b
30,Valle del Cauca,1558800,23,a
22,Norte de Santander,1732600,21,c
28,Sucre,1576400,6,b
31,Vaupes,764600,23,d
2,Antioquia,1117000,11,e
30,Valle del Cauca,1918600,2,b
30,Valle del Cauca,1875600,15,c
27,Santander,1439600,29,e
1,Amazonas,225800,17,e
19,Magdalena,562600,6,c
9,Casanare,35200,25,d
26,San Andres y Providencia,1968600,4,e
3,Arauca,187800,27,c
21,Narino,1667800,25,b
30,Valle del Cauca,35200,28,b
23,Putumayo,1953000,25,b
27,Santander,1873800,7,c
21,Narino,1832000,21,e
22,Norte de Santander,145000,9,b
23,Putumayo,309600,15,c
8,Caqueta,1478000,12,a
22,Norte de Santander,594000,5,c
7,Caldas,1082200,5,e
6,Boyaca,1394600,7,b
17,Huila,279200,14,b
12,Choco,1090400,8,d
29,Tolima,453000,9,d
3,Arauca,1975800,18,b
2,Antioquia,1403600,11,b
10,Cauca,1066800,14,d
8,Caqueta,817000,28,e
32,Vichada,597400,15,a
9,Casanare,302200,14,b
13,Cordoba,853200,17,e
9,Casanare,1908200,21,b
27,Santander,1982800,20,c
26,San Andres y Providencia,748400,0,b
22,Norte de Santander,659800,23,e
14,Cundinamarca,1623200,10,b
29,Tolima,815800,3,c
16,Guaviare,1457800,26,d
28,Sucre,663200,4,b
21,Narino,1332600,7,e
5,Bolivar,1049000,9,c
25,Risaralda,1458800,12,c
12,Choco,172600,15,a
11,Cesar,1930200,18,c
18,La Guajira,766000,15,e
19,Magdalena,982000,13,b
30,Valle del Cauca,1322200,27,c
25,Risaralda,726200,4,a
5,Bolivar,1504200,2,b
2,Antioquia,722600,26,b
32,Vichada,945200,10,a
26,San Andres y Providencia,49000,12,e
23,Putumayo,1418600,27,d
29,Tolima,1380800,27,e
